College,Graduated,Sector,Dropout,Dropout
ROC West-Brabant,2011,Zakelijke dienstverlening en veiligheid,1,221
ROC West-Brabant,2011,"Zorg, welzijn en sport",0,982
ROC West-Brabant,2011,"Zorg, welzijn en sport",1,283
ROC West-Brabant,2012,Bovensectoraal,1,363
ROC West-Brabant,2012,Bovensectoraal,0,314
ROC West-Brabant,2012,Creatieve industrie en ICT,0,275
ROC West-Brabant,2012,Creatieve industrie en ICT,1,61
ROC West-Brabant,2012,Handel,0,374
ROC West-Brabant,2012,Handel,1,101
ROC West-Brabant,2012,"Mobiliteit, transport, logistiek, maritiem",0,894
ROC West-Brabant,2012,"Mobiliteit, transport, logistiek, maritiem",1,166
ROC West-Brabant,2012,Techniek en gebouwde omgeving,0,1232
ROC West-Brabant,2012,Techniek en gebouwde omgeving,1,309
ROC West-Brabant,2012,"Voedsel, groen en gastvrijheid",0,389
ROC West-Brabant,2012,"Voedsel, groen en gastvrijheid",1,92
ROC West-Brabant,2012,Zakelijke dienstverlening en veiligheid,0,588
ROC West-Brabant,2012,Zakelijke dienstverlening en veiligheid,1,141
ROC West-Brabant,2012,"Zorg, welzijn en sport",0,1091
ROC West-Brabant,2012,"Zorg, welzijn en sport",1,252
ROC West-Brabant,2013,Bovensectoraal,1,286
ROC West-Brabant,2013,Bovensectoraal,0,285
ROC West-Brabant,2013,Creatieve industrie en ICT,0,237
ROC West-Brabant,2013,Creatieve industrie en ICT,1,50
ROC West-Brabant,2013,Handel,0,394
ROC West-Brabant,2013,Handel,1,94
ROC West-Brabant,2013,"Mobiliteit, transport, logistiek, maritiem",0,677
ROC West-Brabant,2013,"Mobiliteit, transport, logistiek, maritiem",1,156
ROC West-Brabant,2013,Specialistisch vakmanschap ,0,1
ROC West-Brabant,2013,Techniek en gebouwde omgeving,0,1252
ROC West-Brabant,2013,Techniek en gebouwde omgeving,1,484
ROC West-Brabant,2013,"Voedsel, groen en gastvrijheid",0,411
ROC West-Brabant,2013,"Voedsel, groen en gastvrijheid",1,79
ROC West-Brabant,2013,Zakelijke dienstverlening en veiligheid,0,632
ROC West-Brabant,2013,Zakelijke dienstverlening en veiligheid,1,154
ROC West-Brabant,2013,"Zorg, welzijn en sport",0,1150
ROC West-Brabant,2013,"Zorg, welzijn en sport",1,261
ROC West-Brabant,2014,Bovensectoraal,0,520
ROC West-Brabant,2014,Bovensectoraal,1,113
ROC West-Brabant,2014,Creatieve industrie en ICT,0,259
ROC West-Brabant,2014,Creatieve industrie en ICT,1,77
ROC West-Brabant,2014,Handel,0,369
ROC West-Brabant,2014,Handel,1,85
ROC West-Brabant,2014,"Mobiliteit, transport, logistiek, maritiem",0,573
ROC West-Brabant,2014,"Mobiliteit, transport, logistiek, maritiem",1,118
ROC West-Brabant,2014,Techniek en gebouwde omgeving,0,1087
ROC West-Brabant,2014,Techniek en gebouwde omgeving,1,242
ROC West-Brabant,2014,"Voedsel, groen en gastvrijheid",0,484
ROC West-Brabant,2014,"Voedsel, groen en gastvrijheid",1,73
ROC West-Brabant,2014,Zakelijke dienstverlening en veiligheid,0,707
ROC West-Brabant,2014,Zakelijke dienstverlening en veiligheid,1,117
ROC West-Brabant,2014,"Zorg, welzijn en sport",0,1341
ROC West-Brabant,2014,"Zorg, welzijn en sport",1,201
ROC West-Brabant,2015,Bovensectoraal,1,110
ROC West-Brabant,2015,Bovensectoraal,0,25
ROC West-Brabant,2015,Creatieve industrie en ICT,0,295
ROC West-Brabant,2015,Creatieve industrie en ICT,1,86
ROC West-Brabant,2015,Handel,0,364
ROC West-Brabant,2015,Handel,1,111
ROC West-Brabant,2015,"Mobiliteit, transport, logistiek, maritiem",0,313
ROC West-Brabant,2015,"Mobiliteit, transport, logistiek, maritiem",1,85
ROC West-Brabant,2015,Techniek en gebouwde omgeving,0,947
ROC West-Brabant,2015,Techniek en gebouwde omgeving,1,159
ROC West-Brabant,2015,"Voedsel, groen en gastvrijheid",0,437
ROC West-Brabant,2015,"Voedsel, groen en gastvrijheid",1,78
ROC West-Brabant,2015,Zakelijke dienstverlening en veiligheid,0,666
ROC West-Brabant,2015,Zakelijke dienstverlening en veiligheid,1,121
ROC West-Brabant,2015,"Zorg, welzijn en sport",0,1408
ROC West-Brabant,2015,"Zorg, welzijn en sport",1,208
ROC West-Brabant Prinsentuin College,2005,Bovensectoraal,0,38
ROC West-Brabant Prinsentuin College,2005,Bovensectoraal,1,12
ROC West-Brabant Prinsentuin College,2005,"Mobiliteit, transport, logistiek, maritiem",0,2
ROC West-Brabant Prinsentuin College,2005,"Mobiliteit, transport, logistiek, maritiem",1,1
ROC West-Brabant Prinsentuin College,2005,"Voedsel, groen en gastvrijheid",0,198
ROC West-Brabant Prinsentuin College,2005,"Voedsel, groen en gastvrijheid",1,65
ROC West-Brabant Prinsentuin College,2006,Bovensectoraal,0,34
ROC West-Brabant Prinsentuin College,2006,Bovensectoraal,1,4
ROC West-Brabant Prinsentuin College,2006,"Mobiliteit, transport, logistiek, maritiem",0,2
ROC West-Brabant Prinsentuin College,2006,"Voedsel, groen en gastvrijheid",0,246
ROC West-Brabant Prinsentuin College,2006,"Voedsel, groen en gastvrijheid",1,58
ROC West-Brabant Prinsentuin College,2007,Bovensectoraal,0,58
ROC West-Brabant Prinsentuin College,2007,Bovensectoraal,1,3
ROC West-Brabant Prinsentuin College,2007,"Mobiliteit, transport, logistiek, maritiem",0,3
ROC West-Brabant Prinsentuin College,2007,"Voedsel, groen en gastvrijheid",0,250
ROC West-Brabant Prinsentuin College,2007,"Voedsel, groen en gastvrijheid",1,79
ROC West-Brabant Prinsentuin College,2008,Bovensectoraal,0,49
ROC West-Brabant Prinsentuin College,2008,Bovensectoraal,1,7
ROC West-Brabant Prinsentuin College,2008,"Mobiliteit, transport, logistiek, maritiem",0,3
ROC West-Brabant Prinsentuin College,2008,"Voedsel, groen en gastvrijheid",0,240
ROC West-Brabant Prinsentuin College,2008,"Voedsel, groen en gastvrijheid",1,60
ROC West-Brabant Prinsentuin College,2009,Bovensectoraal,0,70
ROC West-Brabant Prinsentuin College,2009,Bovensectoraal,1,12
ROC West-Brabant Prinsentuin College,2009,"Voedsel, groen en gastvrijheid",0,289
ROC West-Brabant Prinsentuin College,2009,"Voedsel, groen en gastvrijheid",1,50
ROC West-Brabant Prinsentuin College,2010,Bovensectoraal,0,82
ROC West-Brabant Prinsentuin College,2010,Bovensectoraal,1,6
ROC West-Brabant Prinsentuin College,2010,"Voedsel, groen en gastvrijheid",0,304
ROC West-Brabant Prinsentuin College,2010,"Voedsel, groen en gastvrijheid",1,57
ROC West-Brabant Prinsentuin College,2011,Bovensectoraal,0,83
ROC West-Brabant Prinsentuin College,2011,Bovensectoraal,1,16
ROC West-Brabant Prinsentuin College,2011,Handel,1,1
ROC West-Brabant Prinsentuin College,2011,"Voedsel, groen en gastvrijheid",0,334
ROC West-Brabant Prinsentuin College,2011,"Voedsel, groen en gastvrijheid",1,52
ROC West-Brabant Prinsentuin College,2012,Bovensectoraal,0,86
ROC West-Brabant Prinsentuin College,2012,Bovensectoraal,1,18
ROC West-Brabant Prinsentuin College,2012,Handel,0,2
ROC West-Brabant Prinsentuin College,2012,Handel,1,2
ROC West-Brabant Prinsentuin College,2012,"Voedsel, groen en gastvrijheid",0,339
ROC West-Brabant Prinsentuin College,2012,"Voedsel, groen en gastvrijheid",1,52
ROC West-Brabant Prinsentuin College,2013,Bovensectoraal,0,45
ROC West-Brabant Prinsentuin College,2013,Bovensectoraal,1,6
ROC West-Brabant Prinsentuin College,2013,Handel,0,5
ROC West-Brabant Prinsentuin College,2013,Handel,1,2
ROC West-Brabant Prinsentuin College,2013,"Mobiliteit, transport, logistiek, maritiem",0,1
ROC West-Brabant Prinsentuin College,2013,"Voedsel, groen en gastvrijheid",0,345
ROC West-Brabant Prinsentuin College,2013,"Voedsel, groen en gastvrijheid",1,58
ROC West-Brabant Prinsentuin College,2013,Zakelijke dienstverlening en veiligheid,0,1
ROC West-Brabant Prinsentuin College,2014,Bovensectoraal,0,59
ROC West-Brabant Prinsentuin College,2014,Bovensectoraal,1,7
ROC West-Brabant Prinsentuin College,2014,Handel,0,2
ROC West-Brabant Prinsentuin College,2014,"Mobiliteit, transport, logistiek, maritiem",0,2
ROC West-Brabant Prinsentuin College,2014,"Voedsel, groen en gastvrijheid",0,501
ROC West-Brabant Prinsentuin College,2014,"Voedsel, groen en gastvrijheid",1,120
ROC West-Brabant Prinsentuin College,2014,"Zorg, welzijn en sport",0,1
ROC West-Brabant Prinsentuin College,2015,Bovensectoraal,0,34
ROC West-Brabant Prinsentuin College,2015,Bovensectoraal,1,7
ROC West-Brabant Prinsentuin College,2015,Handel,0,2
ROC West-Brabant Prinsentuin College,2015,Handel,1,2
ROC West-Brabant Prinsentuin College,2015,"Voedsel, groen en gastvrijheid",0,329
ROC West-Brabant Prinsentuin College,2015,"Voedsel, groen en gastvrijheid",1,57
ROC West-Brabant Prinsentuin College,2015,Zakelijke dienstverlening en veiligheid,0,1
ROC West-Brabant Prinsentuin College,2015,"Zorg, welzijn en sport",0,1
ROC Zadkine,2005,Bovensectoraal,1,274
ROC Zadkine,2005,Bovensectoraal,0,118
ROC Zadkine,2005,Creatieve industrie en ICT,1,131
ROC Zadkine,2005,Creatieve industrie en ICT,0,95
ROC Zadkine,2005,Handel,0,252
ROC Zadkine,2005,Handel,1,245
ROC Zadkine,2005,"Mobiliteit, transport, logistiek, maritiem",1,103
ROC Zadkine,2005,"Mobiliteit, transport, logistiek, maritiem",0,102
ROC Zadkine,2005,Specialistisch vakmanschap ,1,267
ROC Zadkine,2005,Specialistisch vakmanschap ,0,155
ROC Zadkine,2005,Techniek en gebouwde omgeving,1,592
ROC Zadkine,2005,Techniek en gebouwde omgeving,0,570
ROC Zadkine,2005,"Voedsel, groen en gastvrijheid",0,337
ROC Zadkine,2005,"Voedsel, groen en gastvrijheid",1,241
ROC Zadkine,2005,Zakelijke dienstverlening en veiligheid,0,426
ROC Zadkine,2005,Zakelijke dienstverlening en veiligheid,1,348
ROC Zadkine,2005,"Zorg, welzijn en sport",0,949
ROC Zadkine,2005,"Zorg, welzijn en sport",1,588
ROC Zadkine,2006,Bovensectoraal,1,160
ROC Zadkine,2006,Bovensectoraal,0,107
ROC Zadkine,2006,Creatieve industrie en ICT,0,136
ROC Zadkine,2006,Creatieve industrie en ICT,1,70
ROC Zadkine,2006,Handel,0,306
ROC Zadkine,2006,Handel,1,123
ROC Zadkine,2006,"Mobiliteit, transport, logistiek, maritiem",0,129
ROC Zadkine,2006,"Mobiliteit, transport, logistiek, maritiem",1,70
ROC Zadkine,2006,Specialistisch vakmanschap ,0,179
ROC Zadkine,2006,Specialistisch vakmanschap ,1,155
ROC Zadkine,2006,Techniek en gebouwde omgeving,0,631
ROC Zadkine,2006,Techniek en gebouwde omgeving,1,315
ROC Zadkine,2006,"Voedsel, groen en gastvrijheid",0,276
ROC Zadkine,2006,"Voedsel, groen en gastvrijheid",1,149
ROC Zadkine,2006,Zakelijke dienstverlening en veiligheid,0,580
ROC Zadkine,2006,Zakelijke dienstverlening en veiligheid,1,253
ROC Zadkine,2006,"Zorg, welzijn en sport",0,870
ROC Zadkine,2006,"Zorg, welzijn en sport",1,351
ROC Zadkine,2007,Bovensectoraal,1,167
ROC Zadkine,2007,Bovensectoraal,0,104
ROC Zadkine,2007,Creatieve industrie en ICT,0,153
ROC Zadkine,2007,Creatieve industrie en ICT,1,56
ROC Zadkine,2007,Handel,0,345
ROC Zadkine,2007,Handel,1,123
ROC Zadkine,2007,"Mobiliteit, transport, logistiek, maritiem",0,169
ROC Zadkine,2007,"Mobiliteit, transport, logistiek, maritiem",1,71
ROC Zadkine,2007,Specialistisch vakmanschap ,0,173
ROC Zadkine,2007,Specialistisch vakmanschap ,1,131
ROC Zadkine,2007,Techniek en gebouwde omgeving,0,658
ROC Zadkine,2007,Techniek en gebouwde omgeving,1,374
ROC Zadkine,2007,"Voedsel, groen en gastvrijheid",0,399
ROC Zadkine,2007,"Voedsel, groen en gastvrijheid",1,161
ROC Zadkine,2007,Zakelijke dienstverlening en veiligheid,0,662
ROC Zadkine,2007,Zakelijke dienstverlening en veiligheid,1,192
ROC Zadkine,2007,"Zorg, welzijn en sport",0,932
ROC Zadkine,2007,"Zorg, welzijn en sport",1,422
ROC Zadkine,2008,Bovensectoraal,1,149
ROC Zadkine,2008,Bovensectoraal,0,67
ROC Zadkine,2008,Creatieve industrie en ICT,0,138
ROC Zadkine,2008,Creatieve industrie en ICT,1,56
ROC Zadkine,2008,Handel,0,441
ROC Zadkine,2008,Handel,1,132
ROC Zadkine,2008,"Mobiliteit, transport, logistiek, maritiem",0,144
ROC Zadkine,2008,"Mobiliteit, transport, logistiek, maritiem",1,44
ROC Zadkine,2008,Specialistisch vakmanschap ,0,186
ROC Zadkine,2008,Specialistisch vakmanschap ,1,119
ROC Zadkine,2008,Techniek en gebouwde omgeving,0,694
ROC Zadkine,2008,Techniek en gebouwde omgeving,1,382
ROC Zadkine,2008,"Voedsel, groen en gastvrijheid",0,331
ROC Zadkine,2008,"Voedsel, groen en gastvrijheid",1,165
ROC Zadkine,2008,Zakelijke dienstverlening en veiligheid,0,715
ROC Zadkine,2008,Zakelijke dienstverlening en veiligheid,1,332
ROC Zadkine,2008,"Zorg, welzijn en sport",0,1060
ROC Zadkine,2008,"Zorg, welzijn en sport",1,338
ROC Zadkine,2009,Bovensectoraal,1,107
ROC Zadkine,2009,Bovensectoraal,0,83
ROC Zadkine,2009,Creatieve industrie en ICT,0,109
ROC Zadkine,2009,Creatieve industrie en ICT,1,56
ROC Zadkine,2009,Handel,0,339
ROC Zadkine,2009,Handel,1,129
ROC Zadkine,2009,"Mobiliteit, transport, logistiek, maritiem",0,160
ROC Zadkine,2009,"Mobiliteit, transport, logistiek, maritiem",1,39
ROC Zadkine,2009,Specialistisch vakmanschap ,0,176
ROC Zadkine,2009,Specialistisch vakmanschap ,1,113
ROC Zadkine,2009,Techniek en gebouwde omgeving,0,820
ROC Zadkine,2009,Techniek en gebouwde omgeving,1,314
ROC Zadkine,2009,"Voedsel, groen en gastvrijheid",0,327
ROC Zadkine,2009,"Voedsel, groen en gastvrijheid",1,115
ROC Zadkine,2009,Zakelijke dienstverlening en veiligheid,0,642
ROC Zadkine,2009,Zakelijke dienstverlening en veiligheid,1,331
ROC Zadkine,2009,"Zorg, welzijn en sport",0,1153
ROC Zadkine,2009,"Zorg, welzijn en sport",1,340
ROC Zadkine,2010,Bovensectoraal,1,159
ROC Zadkine,2010,Bovensectoraal,0,94
ROC Zadkine,2010,Creatieve industrie en ICT,0,112
ROC Zadkine,2010,Creatieve industrie en ICT,1,50
ROC Zadkine,2010,Handel,0,387
ROC Zadkine,2010,Handel,1,126
ROC Zadkine,2010,"Mobiliteit, transport, logistiek, maritiem",0,175
ROC Zadkine,2010,"Mobiliteit, transport, logistiek, maritiem",1,73
ROC Zadkine,2010,Specialistisch vakmanschap ,0,195
ROC Zadkine,2010,Specialistisch vakmanschap ,1,76
ROC Zadkine,2010,Techniek en gebouwde omgeving,0,703
ROC Zadkine,2010,Techniek en gebouwde omgeving,1,320
ROC Zadkine,2010,"Voedsel, groen en gastvrijheid",0,378
ROC Zadkine,2010,"Voedsel, groen en gastvrijheid",1,92
ROC Zadkine,2010,Zakelijke dienstverlening en veiligheid,0,636
ROC Zadkine,2010,Zakelijke dienstverlening en veiligheid,1,222
ROC Zadkine,2010,"Zorg, welzijn en sport",0,1109
ROC Zadkine,2010,"Zorg, welzijn en sport",1,253
ROC Zadkine,2011,Bovensectoraal,1,131
ROC Zadkine,2011,Bovensectoraal,0,71
ROC Zadkine,2011,Creatieve industrie en ICT,0,138
ROC Zadkine,2011,Creatieve industrie en ICT,1,80
ROC Zadkine,2011,Handel,0,375
ROC Zadkine,2011,Handel,1,134
ROC Zadkine,2011,"Mobiliteit, transport, logistiek, maritiem",0,146
ROC Zadkine,2011,"Mobiliteit, transport, logistiek, maritiem",1,58
ROC Zadkine,2011,Specialistisch vakmanschap ,0,234
ROC Zadkine,2011,Specialistisch vakmanschap ,1,92
ROC Zadkine,2011,Techniek en gebouwde omgeving,0,772
ROC Zadkine,2011,Techniek en gebouwde omgeving,1,323
ROC Zadkine,2011,"Voedsel, groen en gastvrijheid",0,379
ROC Zadkine,2011,"Voedsel, groen en gastvrijheid",1,118
ROC Zadkine,2011,Zakelijke dienstverlening en veiligheid,0,821
ROC Zadkine,2011,Zakelijke dienstverlening en veiligheid,1,437
ROC Zadkine,2011,"Zorg, welzijn en sport",0,1046
ROC Zadkine,2011,"Zorg, welzijn en sport",1,288
ROC Zadkine,2012,Bovensectoraal,1,139
ROC Zadkine,2012,Bovensectoraal,0,107
ROC Zadkine,2012,Creatieve industrie en ICT,0,157
ROC Zadkine,2012,Creatieve industrie en ICT,1,54
ROC Zadkine,2012,Handel,0,354
ROC Zadkine,2012,Handel,1,128
ROC Zadkine,2012,"Mobiliteit, transport, logistiek, maritiem",0,154
ROC Zadkine,2012,"Mobiliteit, transport, logistiek, maritiem",1,36
ROC Zadkine,2012,Specialistisch vakmanschap ,0,189
ROC Zadkine,2012,Specialistisch vakmanschap ,1,73
ROC Zadkine,2012,Techniek en gebouwde omgeving,0,878
ROC Zadkine,2012,Techniek en gebouwde omgeving,1,253
ROC Zadkine,2012,"Voedsel, groen en gastvrijheid",0,388
ROC Zadkine,2012,"Voedsel, groen en gastvrijheid",1,110
ROC Zadkine,2012,Zakelijke dienstverlening en veiligheid,0,738
ROC Zadkine,2012,Zakelijke dienstverlening en veiligheid,1,274
ROC Zadkine,2012,"Zorg, welzijn en sport",0,1125
ROC Zadkine,2012,"Zorg, welzijn en sport",1,206
ROC Zadkine,2013,Bovensectoraal,1,139
ROC Zadkine,2013,Bovensectoraal,0,101
ROC Zadkine,2013,Creatieve industrie en ICT,0,227
ROC Zadkine,2013,Creatieve industrie en ICT,1,62
ROC Zadkine,2013,Handel,0,362
ROC Zadkine,2013,Handel,1,107
ROC Zadkine,2013,"Mobiliteit, transport, logistiek, maritiem",0,241
ROC Zadkine,2013,"Mobiliteit, transport, logistiek, maritiem",1,82
ROC Zadkine,2013,Specialistisch vakmanschap ,0,155
ROC Zadkine,2013,Specialistisch vakmanschap ,1,56
ROC Zadkine,2013,Techniek en gebouwde omgeving,0,797
ROC Zadkine,2013,Techniek en gebouwde omgeving,1,184
ROC Zadkine,2013,"Voedsel, groen en gastvrijheid",0,434
ROC Zadkine,2013,"Voedsel, groen en gastvrijheid",1,84
ROC Zadkine,2013,Zakelijke dienstverlening en veiligheid,0,724
ROC Zadkine,2013,Zakelijke dienstverlening en veiligheid,1,226
ROC Zadkine,2013,"Zorg, welzijn en sport",0,1417
ROC Zadkine,2013,"Zorg, welzijn en sport",1,184
ROC Zadkine,2014,Bovensectoraal,1,146
ROC Zadkine,2014,Bovensectoraal,0,105
ROC Zadkine,2014,Creatieve industrie en ICT,0,197
ROC Zadkine,2014,Creatieve industrie en ICT,1,88
ROC Zadkine,2014,Handel,0,481
ROC Zadkine,2014,Handel,1,126
ROC Zadkine,2014,"Mobiliteit, transport, logistiek, maritiem",0,307
ROC Zadkine,2014,"Mobiliteit, transport, logistiek, maritiem",1,64
ROC Zadkine,2014,Specialistisch vakmanschap ,0,218
ROC Zadkine,2014,Specialistisch vakmanschap ,1,56
ROC Zadkine,2014,Techniek en gebouwde omgeving,0,760
ROC Zadkine,2014,Techniek en gebouwde omgeving,1,187
ROC Zadkine,2014,"Voedsel, groen en gastvrijheid",0,399
ROC Zadkine,2014,"Voedsel, groen en gastvrijheid",1,134
ROC Zadkine,2014,Zakelijke dienstverlening en veiligheid,0,935
ROC Zadkine,2014,Zakelijke dienstverlening en veiligheid,1,238
ROC Zadkine,2014,"Zorg, welzijn en sport",0,1627
ROC Zadkine,2014,"Zorg, welzijn en sport",1,410
ROC Zadkine,2015,Bovensectoraal,1,120
ROC Zadkine,2015,Bovensectoraal,0,49
ROC Zadkine,2015,Creatieve industrie en ICT,0,204
ROC Zadkine,2015,Creatieve industrie en ICT,1,108
ROC Zadkine,2015,Handel,0,429
ROC Zadkine,2015,Handel,1,161
ROC Zadkine,2015,"Mobiliteit, transport, logistiek, maritiem",0,336
ROC Zadkine,2015,"Mobiliteit, transport, logistiek, maritiem",1,49
ROC Zadkine,2015,Specialistisch vakmanschap ,0,184
ROC Zadkine,2015,Specialistisch vakmanschap ,1,46
ROC Zadkine,2015,Techniek en gebouwde omgeving,0,903
ROC Zadkine,2015,Techniek en gebouwde omgeving,1,188
ROC Zadkine,2015,"Voedsel, groen en gastvrijheid",0,608
ROC Zadkine,2015,"Voedsel, groen en gastvrijheid",1,124
ROC Zadkine,2015,Zakelijke dienstverlening en veiligheid,0,1084
ROC Zadkine,2015,Zakelijke dienstverlening en veiligheid,1,211
ROC Zadkine,2015,"Zorg, welzijn en sport",0,1510
ROC Zadkine,2015,"Zorg, welzijn en sport",1,278
ROC de Leijgraaf,2005,Bovensectoraal,1,65
ROC de Leijgraaf,2005,Bovensectoraal,0,11
ROC de Leijgraaf,2005,Creatieve industrie en ICT,1,13
ROC de Leijgraaf,2005,Creatieve industrie en ICT,0,6
ROC de Leijgraaf,2005,"Mobiliteit, transport, logistiek, maritiem",1,3
ROC de Leijgraaf,2005,Techniek en gebouwde omgeving,0,206
ROC de Leijgraaf,2005,Techniek en gebouwde omgeving,1,118
ROC de Leijgraaf,2005,Zakelijke dienstverlening en veiligheid,1,117
ROC de Leijgraaf,2005,Zakelijke dienstverlening en veiligheid,0,77
ROC de Leijgraaf,2005,"Zorg, welzijn en sport",0,231
ROC de Leijgraaf,2005,"Zorg, welzijn en sport",1,65
ROC de Leijgraaf,2006,Bovensectoraal,1,68
ROC de Leijgraaf,2006,Bovensectoraal,0,17
ROC de Leijgraaf,2006,Creatieve industrie en ICT,1,9
ROC de Leijgraaf,2006,Creatieve industrie en ICT,0,8
ROC de Leijgraaf,2006,Handel,1,10
ROC de Leijgraaf,2006,Handel,0,2
ROC de Leijgraaf,2006,"Mobiliteit, transport, logistiek, maritiem",0,33
ROC de Leijgraaf,2006,"Mobiliteit, transport, logistiek, maritiem",1,2
ROC de Leijgraaf,2006,Techniek en gebouwde omgeving,1,47
ROC de Leijgraaf,2006,Techniek en gebouwde omgeving,0,21
ROC de Leijgraaf,2006,"Voedsel, groen en gastvrijheid",1,3
ROC de Leijgraaf,2006,Zakelijke dienstverlening en veiligheid,1,113
ROC de Leijgraaf,2006,Zakelijke dienstverlening en veiligheid,0,110
ROC de Leijgraaf,2006,"Zorg, welzijn en sport",0,261
ROC de Leijgraaf,2006,"Zorg, welzijn en sport",1,68
ROC de Leijgraaf,2007,Bovensectoraal,0,208
ROC de Leijgraaf,2007,Bovensectoraal,1,189
ROC de Leijgraaf,2007,Creatieve industrie en ICT,0,57
ROC de Leijgraaf,2007,Creatieve industrie en ICT,1,8
ROC de Leijgraaf,2007,Handel,0,77
ROC de Leijgraaf,2007,Handel,1,30
ROC de Leijgraaf,2007,"Mobiliteit, transport, logistiek, maritiem",0,25
ROC de Leijgraaf,2007,"Mobiliteit, transport, logistiek, maritiem",1,8
ROC de Leijgraaf,2007,Techniek en gebouwde omgeving,0,255
ROC de Leijgraaf,2007,Techniek en gebouwde omgeving,1,71
ROC de Leijgraaf,2007,"Voedsel, groen en gastvrijheid",0,58
ROC de Leijgraaf,2007,"Voedsel, groen en gastvrijheid",1,6
ROC de Leijgraaf,2007,Zakelijke dienstverlening en veiligheid,0,174
ROC de Leijgraaf,2007,Zakelijke dienstverlening en veiligheid,1,45
ROC de Leijgraaf,2007,"Zorg, welzijn en sport",0,308
ROC de Leijgraaf,2007,"Zorg, welzijn en sport",1,65
ROC de Leijgraaf,2008,Bovensectoraal,0,179
ROC de Leijgraaf,2008,Bovensectoraal,1,166
ROC de Leijgraaf,2008,Creatieve industrie en ICT,0,78
ROC de Leijgraaf,2008,Creatieve industrie en ICT,1,10
ROC de Leijgraaf,2008,Handel,0,119
ROC de Leijgraaf,2008,Handel,1,44
ROC de Leijgraaf,2008,"Mobiliteit, transport, logistiek, maritiem",0,55
ROC de Leijgraaf,2008,"Mobiliteit, transport, logistiek, maritiem",1,12
ROC de Leijgraaf,2008,Techniek en gebouwde omgeving,0,272
ROC de Leijgraaf,2008,Techniek en gebouwde omgeving,1,95
ROC de Leijgraaf,2008,"Voedsel, groen en gastvrijheid",0,63
ROC de Leijgraaf,2008,"Voedsel, groen en gastvrijheid",1,9
ROC de Leijgraaf,2008,Zakelijke dienstverlening en veiligheid,0,163
ROC de Leijgraaf,2008,Zakelijke dienstverlening en veiligheid,1,45
ROC de Leijgraaf,2008,"Zorg, welzijn en sport",0,353
ROC de Leijgraaf,2008,"Zorg, welzijn en sport",1,70
ROC de Leijgraaf,2009,Bovensectoraal,0,164
ROC de Leijgraaf,2009,Bovensectoraal,1,73
ROC de Leijgraaf,2009,Creatieve industrie en ICT,0,64
